sample_id,raw_index,true_cte_idx,true_he_idx,true_cte,true_he,pred_cte_idx,pred_he_idx,pred_cte,pred_he,cte_logit_0,cte_logit_1,cte_logit_2,cte_logit_3,cte_logit_4,he_logit_0,he_logit_1,he_logit_2,cte_prob_0,cte_prob_1,cte_prob_2,cte_prob_3,cte_prob_4,he_prob_0,he_prob_1,he_prob_2,correct_cte,correct_he
136,2103,4,0,2,-1,3,0,1,-1,-3.7283387184143066,-5.2513747215271,-3.4989683628082275,4.7841796875,3.167567014694214,3.4768707752227783,-1.2747914791107178,-2.1177978515625,0.00016757790581323206,3.654014290077612e-05,0.00021078075224068016,0.8339813351631165,0.16560383141040802,0.9877958297729492,0.008531914092600346,0.0036722614895552397,0,1
137,272,2,1,0,0,1,1,-1,0,-0.35686472058296204,3.0049691200256348,1.3639471530914307,-2.5034406185150146,-3.0989603996276855,-1.6509584188461304,2.2787322998046875,0.10837505012750626,0.028080090880393982,0.8098869323730469,0.15694144368171692,0.0032821055501699448,0.0018093454418703914,0.01733108051121235,0.882000207901001,0.10066871345043182,0,1
138,4189,4,2,2,1,4,2,2,1,-1.4256702661514282,-3.2196850776672363,-3.618312358856201,-1.1635444164276123,4.726711273193359,-1.6803092956542969,-0.6376805305480957,2.5090060234069824,0.0021167939994484186,0.00035200416459701955,0.0002362794621149078,0.0027511753141880035,0.9945437908172607,0.014323719777166843,0.04063158109784126,0.9450446963310242,1,1
139,5331,4,0,2,-1,4,0,2,-1,-3.0688095092773438,-4.466878414154053,-3.980374336242676,2.844395160675049,4.06255578994751,3.083051919937134,-0.8624445199966431,-2.1038742065429688,0.0006164765218272805,0.0001523150858702138,0.00024775860947556794,0.22802826762199402,0.7709551453590393,0.9756757020950317,0.018871139734983444,0.005453209392726421,1,1
140,3388,0,0,-2,-1,0,0,-2,-1,2.765033006668091,-0.3640041947364807,-2.636404514312744,-1.125861406326294,-0.9575136303901672,2.736624240875244,-0.7584477663040161,-2.0738918781280518,0.9150224328041077,0.040041301399469376,0.004126835148781538,0.018691224977374077,0.022118225693702698,0.9629364013671875,0.02922181412577629,0.007841819897294044,1,1
141,4374,3,1,1,0,3,1,1,0,-1.3663432598114014,-3.728835105895996,0.8452536463737488,5.129330635070801,-2.7912230491638184,-0.0013935859315097332,1.5878231525421143,-0.6827514171600342,0.001486468012444675,0.00014000339433550835,0.013571877963840961,0.9844440221786499,0.0003575512091629207,0.1561075747013092,0.7649129629135132,0.07897943258285522,1,1
142,1768,2,2,0,1,2,2,0,1,-1.9473108053207397,-0.6940613985061646,3.0099644660949707,0.38939738273620605,-2.446277379989624,-1.4680851697921753,1.0592637062072754,1.1876431703567505,0.006342690903693438,0.022210223600268364,0.9019675254821777,0.06562858819961548,0.0038510155864059925,0.03602874279022217,0.4510895609855652,0.5128817558288574,1,1
143,2403,2,0,0,-1,2,0,0,-1,-3.990791082382202,-0.325129896402359,3.645673990249634,0.5391446352005005,-2.1505849361419678,4.057947158813477,-1.4307689666748047,-1.5077250003814697,0.000452174135716632,0.017671853303909302,0.9370879530906677,0.04194033145904541,0.0028477187734097242,0.9921028017997742,0.004100507125258446,0.003796785604208708,1,1
144,3462,3,2,1,1,3,2,1,1,-2.6459691524505615,-4.136425018310547,-0.6286823749542236,3.7810311317443848,0.6471172571182251,-1.6417380571365356,-1.085944652557373,2.925018310546875,0.0015290864976122975,0.00034445710480213165,0.011495512910187244,0.9454590082168579,0.04117192327976227,0.010103585198521614,0.017613815143704414,0.9722825884819031,1,1
145,4732,0,2,-2,1,0,1,-2,0,5.18285608291626,-0.6729034185409546,-3.094937324523926,-0.9551573991775513,-2.7352941036224365,-2.8655078411102295,2.233419895172119,1.6579581499099731,0.9943907856941223,0.002847298514097929,0.00025267188902944326,0.0021470976062119007,0.0003620330535341054,0.0038910426665097475,0.637532114982605,0.35857680439949036,1,0
146,4788,4,2,2,1,4,2,2,1,-1.4027180671691895,-3.2241296768188477,-3.5747313499450684,-0.9038023352622986,4.5444655418396,-1.4012706279754639,-0.3607064187526703,1.9410401582717896,0.0025933829601854086,0.0004196020890958607,0.00029551071929745376,0.004271131474524736,0.9924203753471375,0.031137876212596893,0.08814553916454315,0.8807165622711182,1,1
147,4448,3,1,1,0,3,1,1,0,-1.9315468072891235,-5.363015651702881,-1.282165765762329,6.236642837524414,-0.8875637650489807,-0.49540889263153076,1.1013915538787842,0.334412157535553,0.00028306624153628945,9.154193321592174e-06,0.0005418898072093725,0.9983617663383484,0.0008040523971430957,0.12150493264198303,0.5998954176902771,0.27859967947006226,1,1
148,3915,1,0,-1,-1,0,0,-2,-1,2.012920379638672,1.1150341033935547,-1.9319252967834473,-1.580304503440857,-0.8075839877128601,3.196009397506714,-1.0524582862854004,-2.2422451972961426,0.6605588793754578,0.26913145184516907,0.012784590013325214,0.018171625211834908,0.0393533781170845,0.9817075729370117,0.014024783857166767,0.004267546813935041,0,1
149,4260,2,1,0,0,2,1,0,0,-0.31376880407333374,1.8762332201004028,2.063184976577759,-1.8187991380691528,-3.290130138397217,-1.5433293581008911,2.7427711486816406,-0.5707535743713379,0.0476638525724411,0.4258875846862793,0.5134369134902954,0.010581878013908863,0.002429806860163808,0.013101484626531601,0.9522484540939331,0.03465012088418007,1,1
150,190,4,2,2,1,4,2,2,1,-2.1694142818450928,-4.7278523445129395,-3.6073532104492188,0.38720762729644775,4.906585216522217,-2.5613620281219482,-1.5896620750427246,4.603383541107178,0.0008351203287020326,6.465965998359025e-05,0.00019827127107419074,0.010766527615487576,0.9881354570388794,0.0007712034857831895,0.002037852769717574,0.9971910119056702,1,1
151,544,1,1,-1,0,1,1,-1,0,1.4347763061523438,3.498023748397827,-0.91422039270401,-2.8158674240112305,-2.611098289489746,-0.8019044399261475,2.422278881072998,-1.4448684453964233,0.1111271008849144,0.8747358918190002,0.01060873456299305,0.00158412242308259,0.001944101182743907,0.037511102855205536,0.9427680969238281,0.019720779731869698,1,1
152,4303,0,2,-2,1,0,2,-2,1,4.993319034576416,-0.09710724651813507,-3.0275139808654785,-1.2699247598648071,-2.7814674377441406,-3.213850736618042,2.0146734714508057,2.2009429931640625,0.991267740726471,0.00610164413228631,0.0003256772761233151,0.0018884210148826241,0.00041652790969237685,0.0024258678313344717,0.45246654748916626,0.5451076626777649,1,1
153,1440,4,0,2,-1,3,0,1,-1,-3.523982048034668,-4.895068645477295,-3.649066925048828,4.059687614440918,3.5051088333129883,3.430983543395996,-1.2904678583145142,-2.0876970291137695,0.0003228962596040219,8.196111593861133e-05,0.0002849307784345001,0.6347590684890747,0.3645510971546173,0.9872512817382812,0.0087887579575181,0.00395999988541007,0,1
154,3736,0,1,-2,0,0,1,-2,0,5.000376224517822,0.24554307758808136,-3.006977081298828,-1.4573756456375122,-2.8945260047912598,-1.9552417993545532,3.033721685409546,-0.36619237065315247,0.9892332553863525,0.008517279289662838,0.00032941967947408557,0.0015514320693910122,0.0003686262352857739,0.006549505051225424,0.9613639712333679,0.03208661824464798,1,1
155,4895,4,0,2,-1,4,0,2,-1,-3.406923770904541,-4.3408026695251465,-4.0528154373168945,2.5048861503601074,4.469228744506836,3.7598185539245605,-1.3899104595184326,-2.357170343399048,0.0003327774757053703,0.00013079021300654858,0.00017444026889279485,0.12291938811540604,0.8764426708221436,0.9920575022697449,0.005754903890192509,0.002187571255490184,1,1
156,4941,3,2,1,1,3,2,1,1,-2.5257623195648193,-4.429067611694336,-1.8094086647033691,3.0587213039398193,2.1971776485443115,-1.7377465963363647,-1.1166449785232544,3.1034324169158936,0.0026180939748883247,0.000390292436350137,0.00535912299528718,0.6971008777618408,0.2945316433906555,0.007723229471594095,0.0143727483227849,0.9779039621353149,1,1
157,500,0,1,-2,0,0,1,-2,0,5.552241802215576,-0.4198595881462097,-3.304588556289673,-1.2761791944503784,-3.0264697074890137,-2.5549285411834717,2.947669506072998,0.5157870054244995,0.9960535764694214,0.0025388209614902735,0.00014184368774294853,0.0010782937752082944,0.00018732495664153248,0.003732934594154358,0.9157949686050415,0.08047206699848175,1,1
158,1069,4,2,2,1,4,2,2,1,-1.5026850700378418,-3.3880138397216797,-3.690073013305664,-0.8227396607398987,4.692720890045166,-1.3746792078018188,-0.4068516790866852,1.9408100843429565,0.0020254056435078382,0.0003074144769925624,0.00022726977476850152,0.003997684922069311,0.993442177772522,0.03208410367369652,0.08445242047309875,0.8834635019302368,1,1
159,5088,4,2,2,1,4,2,2,1,-1.3396713733673096,-3.0962531566619873,-3.506880283355713,-1.217940092086792,4.584349632263184,-1.6859228610992432,-0.6785032749176025,2.5882036685943604,0.002657251665368676,0.0004587316361721605,0.0003042464086320251,0.0030012328643351793,0.9935785531997681,0.013235232792794704,0.03624501824378967,0.9505198001861572,1,1
160,1484,3,1,1,0,3,1,1,0,-1.5123581886291504,-3.9540743827819824,0.5050199031829834,5.584582328796387,-2.5680630207061768,0.08078612387180328,1.4250376224517822,-0.5933965444564819,0.0008215452544391155,7.148383156163618e-05,0.006176860071718693,0.992644190788269,0.0002858543593902141,0.18709467351436615,0.717566967010498,0.0953383594751358,1,1
161,40,4,0,2,-1,4,0,2,-1,-3.2491071224212646,-4.053670406341553,-4.16987419128418,1.5932180881500244,4.861579418182373,3.679964780807495,-1.3868962526321411,-2.2549123764038086,0.0002891450421884656,0.00012932969548273832,0.00011514136713230982,0.03665310516953468,0.9628132581710815,0.9911317229270935,0.0062462808564305305,0.0026220856234431267,1,1
162,3290,4,0,2,-1,4,0,2,-1,-3.352020263671875,-4.185957431793213,-3.7735304832458496,2.8450701236724854,3.990853786468506,3.8357460498809814,-1.2653796672821045,-2.458611011505127,0.0004905437235720456,0.00021306073176674545,0.0003218238125555217,0.24101266264915466,0.7579619288444519,0.9921258687973022,0.006041934713721275,0.0018321546958759427,1,1
163,5058,1,1,-1,0,1,1,-1,0,1.8737270832061768,3.3024344444274902,-1.192701816558838,-2.76214599609375,-2.9478907585144043,-1.5926629304885864,2.6044211387634277,-0.25526246428489685,0.1909257024526596,0.7967904210090637,0.008894698694348335,0.001851527951657772,0.0015376672381535172,0.014024993404746056,0.9325520396232605,0.05342300608754158,1,1
164,3206,1,0,-1,-1,1,0,-1,-1,-1.3195524215698242,2.709958076477051,0.5985320210456848,-2.3866357803344727,-0.7413460612297058,4.089005947113037,-1.4208910465240479,-2.2611539363861084,0.015113015659153461,0.849855899810791,0.10288796573877335,0.005199034698307514,0.026944054290652275,0.994240403175354,0.004023216664791107,0.0017364092636853456,1,1
165,43,4,2,2,1,4,2,2,1,-1.4346027374267578,-3.639841318130493,-3.5778796672821045,-0.9196080565452576,4.687476634979248,-2.2572920322418213,-1.083692193031311,3.721836566925049,0.00218001427128911,0.00024029031919781119,0.0002556501713115722,0.0036485360469669104,0.9936755299568176,0.00250419694930315,0.008097604848444462,0.9893982410430908,1,1
166,995,2,2,0,1,2,2,0,1,-1.398181438446045,-0.06823301315307617,2.225750684738159,-0.09504592418670654,-2.13348388671875,-1.8700876235961914,0.3885354995727539,2.1563360691070557,0.02153979428112507,0.08143869042396545,0.8074120879173279,0.07928410917520523,0.010325321927666664,0.015008264221251011,0.1436275988817215,0.8413640856742859,1,1
167,4532,1,2,-1,1,1,2,-1,1,-0.08303502202033997,3.4547195434570312,-0.49039220809936523,-2.5826492309570312,-2.0828089714050293,-2.418821096420288,0.6371561288833618,2.9762821197509766,0.027569089084863663,0.9480902552604675,0.01834464818239212,0.0022638817317783833,0.0037319138646125793,0.004122574348002672,0.08757145702838898,0.9083059430122375,1,1
168,4140,0,2,-2,1,0,2,-2,1,3.896573066711426,0.9420139789581299,-2.5556297302246094,-1.7176216840744019,-2.5445094108581543,-5.426549911499023,0.370126336812973,6.254374980926514,0.9443592429161072,0.049202654510736465,0.0014892964391037822,0.003442891873419285,0.0015059503493830562,8.43000816530548e-06,0.0027751894667744637,0.9972163438796997,1,1
169,1556,4,1,2,0,3,1,1,0,-2.066929340362549,-4.8638200759887695,-2.510209560394287,4.123617649078369,1.6123566627502441,-0.49516570568084717,0.5807334184646606,0.5553719401359558,0.001888809259980917,0.00011521624401211739,0.0012124782660976052,0.921952486038208,0.0748310387134552,0.14723601937294006,0.43178853392601013,0.4209754168987274,0,1
170,5121,3,0,1,-1,3,0,1,-1,-4.284242153167725,-5.387858867645264,-2.060405969619751,6.562039852142334,1.3431620597839355,4.1957550048828125,-1.489883542060852,-2.378396987915039,1.9368051653145812e-05,6.423789272957947e-06,0.00017901344108395278,0.9944120049476624,0.005383150652050972,0.9952325224876404,0.0033781828824430704,0.0013893338618800044,1,1
171,4273,0,2,-2,1,0,2,-2,1,5.593120098114014,-0.503556489944458,-2.869558811187744,-1.1442476511001587,-3.085322380065918,-6.607726097106934,0.5295748710632324,7.175813674926758,0.996196985244751,0.002241775393486023,0.0002104022860294208,0.0011812549782916903,0.00016956872423179448,1.0311468940926716e-06,0.0012972119729965925,0.9987016916275024,1,1
172,2799,1,2,-1,1,1,2,-1,1,2.1305928230285645,2.499763011932373,-1.973175287246704,-2.168093204498291,-2.258653402328491,-2.9853031635284424,1.1939563751220703,3.1013827323913574,0.4017612636089325,0.5811612010002136,0.006633215118199587,0.0054584890604019165,0.0049858903512358665,0.001975197345018387,0.12901492416858673,0.8690098524093628,1,1
173,2951,1,0,-1,-1,1,0,-1,-1,0.47430258989334106,2.298769950866699,-0.9450039267539978,-2.068124771118164,-0.6420812010765076,3.3396365642547607,-1.0741267204284668,-2.2196247577667236,0.12742893397808075,0.7899947166442871,0.03082272969186306,0.01002549659460783,0.04172811284661293,0.9842895865440369,0.011919277720153332,0.0037911098916083574,1,1
174,737,0,1,-2,0,0,1,-2,0,5.71675443649292,-0.6422007083892822,-3.1814329624176025,-1.1311194896697998,-3.202956199645996,-2.657050848007202,3.1297881603240967,0.41722339391708374,0.9969461560249329,0.0017258874140679836,0.00013621908146888018,0.001058468478731811,0.00013331860827747732,0.002868492854759097,0.9350741505622864,0.062057480216026306,1,1
175,1499,0,0,-2,-1,0,0,-2,-1,2.868391513824463,-0.7587076425552368,-2.6458988189697266,-0.9950907826423645,-1.0056092739105225,2.353637933731079,-0.5565000772476196,-1.827746868133545,0.9324949383735657,0.024798043072223663,0.0037568220868706703,0.0195775106549263,0.019372664391994476,0.9348017573356628,0.05091697722673416,0.014281278476119041,1,1
176,4720,4,2,2,1,4,2,2,1,-2.119354009628296,-4.114847660064697,-2.7333903312683105,1.5626071691513062,3.414729356765747,-1.5183470249176025,-0.7838296890258789,2.6304593086242676,0.0033946989569813013,0.0004614974313881248,0.0018370820907875896,0.13485178351402283,0.8594549894332886,0.015050535090267658,0.03137248381972313,0.9535769820213318,1,1
177,4337,1,2,-1,1,1,2,-1,1,0.71406090259552,3.4581990242004395,-1.1554815769195557,-2.620537042617798,-2.1483845710754395,-2.4196012020111084,1.1568059921264648,2.52299165725708,0.059530336409807205,0.9257686138153076,0.009179231710731983,0.0021210007835179567,0.0034009020309895277,0.0056536151096224785,0.20208775997161865,0.7922585606575012,1,1
178,3050,1,2,-1,1,1,2,-1,1,0.3380347192287445,2.959852457046509,-0.681946337223053,-2.2201547622680664,-2.2122087478637695,-3.486870527267456,0.28297579288482666,4.386600971221924,0.06545862555503845,0.9007575511932373,0.02360450103878975,0.005069434177130461,0.005109876394271851,0.000374385854229331,0.0162383820861578,0.9833872318267822,1,1
179,313,2,0,0,-1,2,0,0,-1,-4.187654495239258,-2.3025760650634766,3.2079362869262695,3.1755247116088867,-2.56881046295166,3.5952141284942627,-1.059319257736206,-1.6517695188522339,0.00031072666752152145,0.0020467163994908333,0.5061075091362,0.4899667501449585,0.0015683158999308944,0.9854335784912109,0.009379704482853413,0.005186703056097031,1,1
180,4631,1,2,-1,1,1,2,-1,1,-0.25463831424713135,3.3844966888427734,-0.03351938724517822,-2.559481620788574,-2.08915114402771,-1.6527395248413086,1.0142652988433838,1.6266425848007202,0.024651285260915756,0.9382007718086243,0.03075178526341915,0.0024595679715275764,0.0039365943521261215,0.023834409192204475,0.3431389033794403,0.633026659488678,1,1
181,1282,0,1,-2,0,0,1,-2,0,5.270634174346924,-0.4193979501724243,-2.851444721221924,-1.1151331663131714,-3.0851407051086426,-1.8548773527145386,3.2643871307373047,-0.8028907775878906,0.9944342970848083,0.003360675647854805,0.0002952582435682416,0.0016759942518547177,0.00023372715804725885,0.005845366511493921,0.9774174690246582,0.016737235710024834,1,1
182,514,1,0,-1,-1,1,0,-1,-1,-2.048962354660034,2.1912217140197754,1.9823448657989502,-2.006791114807129,-1.4280192852020264,3.823216676712036,-1.4249547719955444,-1.80005943775177,0.007712547201663256,0.5354097485542297,0.4344824254512787,0.008044748567044735,0.014350594021379948,0.9912080764770508,0.0052109030075371265,0.003581022145226598,1,1
183,137,1,0,-1,-1,1,0,-1,-1,-1.2712469100952148,2.2638542652130127,0.8284276127815247,-2.056682586669922,-0.8038375377655029,3.6747381687164307,-1.4749759435653687,-1.800341248512268,0.02197136916220188,0.7535846829414368,0.17936353385448456,0.01001721154898405,0.035063110291957855,0.9901078939437866,0.005743679124861956,0.004148448351770639,1,1
184,3391,0,0,-2,-1,0,0,-2,-1,2.984083652496338,-0.7734283804893494,-2.806143045425415,-0.6687484979629517,-1.1757760047912598,2.5649001598358154,-0.4036976099014282,-2.285402536392212,0.9363940954208374,0.021857067942619324,0.0028628266882151365,0.024269111454486847,0.01461687684059143,0.9441076517105103,0.048503804951906204,0.007388594094663858,1,1
185,2433,1,2,-1,1,1,2,-1,1,1.1759798526763916,3.29095458984375,-1.2572777271270752,-2.5553674697875977,-2.391279458999634,-2.3671376705169678,1.4471187591552734,2.137545585632324,0.10605218261480331,0.8791064620018005,0.009306135587394238,0.002541066613048315,0.0029941853135824203,0.007310864049941301,0.3314967751502991,0.6611924171447754,1,1
186,4778,0,0,-2,-1,0,0,-2,-1,2.9548864364624023,-0.5912957191467285,-2.7862207889556885,-0.7009754776954651,-1.2209384441375732,2.710942506790161,-0.39250314235687256,-2.4557628631591797,0.9317516088485718,0.0268666073679924,0.0029920514207333326,0.02407573163509369,0.014314044266939163,0.95183926820755,0.0427321121096611,0.005428653210401535,1,1
187,948,4,2,2,1,4,2,2,1,-1.814555287361145,-3.9394588470458984,-3.4545419216156006,-0.19885534048080444,4.567043304443359,-1.82508385181427,-1.0968130826950073,3.2930655479431152,0.0016744351014494896,0.000200002032215707,0.00032481123344041407,0.00842476636171341,0.9893759489059448,0.005878982599824667,0.012178282253444195,0.9819427132606506,1,1
188,3834,0,0,-2,-1,0,0,-2,-1,2.8020381927490234,-0.38604283332824707,-2.672048807144165,-0.7012979388237,-1.2057909965515137,2.848564386367798,-0.41960224509239197,-2.565059185028076,0.9143152832984924,0.03771637752652168,0.003834690432995558,0.02751797065138817,0.016615670174360275,0.9592035412788391,0.03652280196547508,0.004273698199540377,1,1
189,3215,4,2,2,1,4,2,2,1,-1.4948091506958008,-3.5120315551757812,-3.6638455390930176,-0.9033429026603699,4.735558986663818,-1.814367651939392,-0.7866439819335938,2.8434805870056152,0.0019569608848541975,0.0002603235188871622,0.00022365654876921326,0.0035355156287550926,0.9940235018730164,0.009157195687294006,0.025591589510440826,0.9652511477470398,1,1
190,1283,4,2,2,1,4,2,2,1,-1.454263687133789,-3.461219549179077,-3.615818738937378,-0.8904545307159424,4.655829906463623,-1.7913873195648193,-0.7470340728759766,2.789124011993408,0.0022056177258491516,0.0002964288287330419,0.00025396794080734253,0.0038760495372116566,0.9933679699897766,0.009861367754638195,0.028021663427352905,0.9621168971061707,1,1
191,4282,3,0,1,-1,3,0,1,-1,-4.0377068519592285,-4.06585693359375,0.8153306245803833,5.788630485534668,-1.0432584285736084,3.9500834941864014,-1.3309575319290161,-1.8815990686416626,5.35759209014941e-05,5.208880975260399e-05,0.006864631082862616,0.9919595122337341,0.0010701438877731562,0.9920435547828674,0.005046656355261803,0.0029097998049110174,1,1
192,223,0,2,-2,1,0,2,-2,1,5.747951984405518,-0.9081699848175049,-2.9013307094573975,-0.977013349533081,-3.066828727722168,-6.9811601638793945,0.48415014147758484,7.6379218101501465,0.9971973896026611,0.0012825195444747806,0.00017476138600613922,0.0011971977073699236,0.00014810520224273205,4.473772889923566e-07,0.0007812979747541249,0.999218225479126,1,1
193,1291,3,1,1,0,3,1,1,0,-2.071274995803833,-5.338533401489258,-0.9411898255348206,6.989017963409424,-1.58612060546875,0.5395652055740356,1.2346928119659424,-0.6214293837547302,0.00011611123045440763,4.425090992299374e-06,0.00035947118885815144,0.9993314743041992,0.0001886142126750201,0.30146458745002747,0.6041244268417358,0.09441103041172028,1,1
194,4762,4,2,2,1,4,2,2,1,-2.411123037338257,-4.8920512199401855,-3.4109463691711426,0.9859737753868103,4.734994411468506,-2.5445544719696045,-1.7795381546020508,4.711578369140625,0.0007689366466365755,6.43334788037464e-05,0.0002829258737619966,0.022973695769906044,0.9759101271629333,0.0007042668294161558,0.001513490453362465,0.997782289981842,1,1
195,2008,1,2,-1,1,1,2,-1,1,0.12267409265041351,3.5224945545196533,-0.6871630549430847,-2.651357650756836,-2.1788787841796875,-2.7376816272735596,0.6472135782241821,3.307227849960327,0.031679488718509674,0.9490770101547241,0.014095171354711056,0.001977113541215658,0.0031712213531136513,0.0022100694477558136,0.06522998958826065,0.9325599670410156,1,1
196,1186,4,0,2,-1,4,0,2,-1,-2.898364543914795,-3.9026548862457275,-4.147503852844238,1.463186502456665,4.64700174331665,3.4671382904052734,-0.9904212951660156,-2.3089866638183594,0.0005071026389487088,0.00018575391732156277,0.00014541237032972276,0.0397460013628006,0.9594156742095947,0.9855213761329651,0.011422798968851566,0.0030558137223124504,1,1
197,3380,2,2,0,1,1,2,-1,1,-0.6523927450180054,2.3282058238983154,0.8884502053260803,-1.8795454502105713,-2.13476300239563,-1.5470340251922607,0.8271536827087402,1.562373161315918,0.03862741217017174,0.760944664478302,0.1803329735994339,0.01132269762456417,0.008772237226366997,0.029282545670866966,0.3145613968372345,0.6561561226844788,0,1
198,3504,0,1,-2,0,0,1,-2,0,4.341712474822998,0.6608670353889465,-2.8593995571136475,-1.4911892414093018,-2.478653907775879,-1.0796282291412354,2.8032402992248535,-1.3853566646575928,0.9709035754203796,0.024468379095196724,0.0007240573759190738,0.00284432340413332,0.0010595674393698573,0.0198807530105114,0.9654753804206848,0.014643900096416473,1,1
199,2775,2,2,0,1,3,2,1,1,-2.2523913383483887,-2.598349094390869,1.3174374103546143,2.7353272438049316,-1.583853840827942,-1.60834538936615,-0.9284642934799194,2.785396099090576,0.005382970441132784,0.0038086799904704094,0.19115205109119415,0.7891520261764526,0.010504229925572872,0.011916627176105976,0.02351916953921318,0.9645641446113586,0,1
200,3124,1,1,-1,0,0,1,-2,0,3.2807202339172363,2.3501386642456055,-2.328268527984619,-2.3376171588897705,-2.7396321296691895,-1.3154586553573608,2.7432167530059814,-0.9799731969833374,0.712226152420044,0.28084808588027954,0.002610147465020418,0.0025858592707663774,0.0017298645107075572,0.016584796831011772,0.9602193832397461,0.023195816203951836,0,1
201,2321,4,0,2,-1,4,0,2,-1,-2.366380214691162,-3.0191352367401123,-4.395648956298828,-0.6938620209693909,5.405087947845459,3.4605178833007812,-0.8424162864685059,-2.3854658603668213,0.00042035727528855205,0.00021884203306399286,5.524820153368637e-05,0.002238638699054718,0.9970669150352478,0.9838449358940125,0.013310246169567108,0.0028447771910578012,1,1
202,483,0,2,-2,1,0,2,-2,1,4.3354811668396,0.3642723560333252,-2.483603000640869,-1.3609938621520996,-2.65451717376709,-5.33469295501709,0.4862668216228485,5.919571876525879,0.976350724697113,0.018404828384518623,0.0010668791364878416,0.0032783716451376677,0.0008992659277282655,1.2895440704596695e-05,0.004349574912339449,0.9956375956535339,1,1
203,292,0,1,-2,0,0,1,-2,0,5.446629047393799,-0.2596438527107239,-3.19602108001709,-1.309292197227478,-3.0644147396087646,-2.409069776535034,2.9492645263671875,0.3215184807777405,0.9951569437980652,0.0033089383505284786,0.0001755642588250339,0.0011583297746255994,0.0002002591354539618,0.0043722945265471935,0.9285483360290527,0.06707935780286789,1,1
204,3209,3,1,1,0,3,1,1,0,-2.2600162029266357,-5.51493501663208,-1.6789777278900146,6.787562370300293,-0.6133154034614563,0.9126167297363281,1.1004172563552856,-0.847586989402771,0.00011756470485124737,4.53611028206069e-06,0.00021019326231908053,0.9990575909614563,0.0006101407925598323,0.42041492462158203,0.5072696208953857,0.07231549918651581,1,1
205,4561,3,2,1,1,3,2,1,1,-2.2599782943725586,-2.9074840545654297,0.9437436461448669,2.900104522705078,-1.2164092063903809,-1.6843488216400146,-1.1950764656066895,3.077132225036621,0.004922093823552132,0.0025759751442819834,0.12120167911052704,0.8573247194290161,0.013975461013615131,0.008364692330360413,0.013643895275890827,0.9779914021492004,1,1
206,3433,4,0,2,-1,4,0,2,-1,-3.40042781829834,-4.290459156036377,-3.9616148471832275,2.6583874225616455,4.301881313323975,3.8644556999206543,-1.4190361499786377,-2.401370048522949,0.00037831460940651596,0.00015535221609752625,0.00021584032219834626,0.16186879575252533,0.8373817205429077,0.9930735230445862,0.00503952894359827,0.0018869823543354869,1,1
207,1645,2,1,0,0,2,1,0,0,-1.8757400512695312,-0.38615790009498596,3.9801764488220215,-0.14367100596427917,-3.2963664531707764,-0.9197501540184021,2.717971086502075,-0.8459587693214417,0.0027729710564017296,0.012298796325922012,0.9685845971107483,0.015673765912652016,0.0006698464276269078,0.024949029088020325,0.948191225528717,0.02685968391597271,1,1
208,3982,1,0,-1,-1,1,0,-1,-1,-0.961566686630249,2.4175925254821777,0.5861940979957581,-2.1469805240631104,-0.8639125823974609,3.614163875579834,-1.4480323791503906,-1.8243366479873657,0.027430912479758263,0.8049899339675903,0.12895084917545319,0.008383424952626228,0.03024481236934662,0.9894351363182068,0.006264745723456144,0.004300081171095371,1,1
209,946,1,2,-1,1,1,2,-1,1,-0.9693852663040161,2.527698516845703,0.6242952942848206,-1.8616957664489746,-2.014263153076172,-2.3309502601623535,0.040427178144454956,3.283066511154175,0.02518746256828308,0.8316652178764343,0.12396840006113052,0.010319503955543041,0.008859305642545223,0.003497045487165451,0.037460826337337494,0.9590421319007874,1,1
210,5496,4,2,2,1,4,2,2,1,-1.3427515029907227,-2.9904799461364746,-3.4793670177459717,-1.212732195854187,4.556797504425049,-1.459823727607727,-0.5221590995788574,2.1619911193847656,0.002722404897212982,0.0005240266327746212,0.0003213901072740555,0.0031004115007817745,0.9933317303657532,0.02441442385315895,0.0623546727001667,0.9132309556007385,1,1
211,4845,4,2,2,1,4,2,2,1,-1.5469918251037598,-3.726229429244995,-3.660299777984619,-0.7640138864517212,4.747457981109619,-1.974677562713623,-0.9962558746337891,3.294099807739258,0.0018349307356402278,0.0002075816155411303,0.00022172858007252216,0.004014788661152124,0.9937210083007812,0.005054623819887638,0.013446583412587643,0.9814987778663635,1,1
212,2558,1,1,-1,0,1,1,-1,0,0.7999544143676758,3.8685302734375,-0.3513491749763489,-3.160515308380127,-2.883359432220459,-1.4761260747909546,2.5130300521850586,-0.3223230838775635,0.04372222349047661,0.9405194520950317,0.01382602471858263,0.0008330902783200145,0.0010991559829562902,0.0171881765127182,0.928321361541748,0.05449041724205017,1,1
213,4686,2,2,0,1,3,2,1,1,-2.3385486602783203,-2.823009490966797,1.1508760452270508,2.9404890537261963,-1.4147933721542358,-1.5514687299728394,-1.0764846801757812,2.8130037784576416,0.004290320910513401,0.0026429633144289255,0.14058130979537964,0.8416792750358582,0.010806163772940636,0.01231286022812128,0.01979893445968628,0.9678882360458374,0,1
